ProgramCode,Program,CourseCode,TitleEn,TitleFr,Instructors,Terms,Credits,Year,CourseURL,ProgramURL,Eligible
MA-IRCN,Civil Engineering,PROJ-H407,Research Methods in Civil Engineering,Research Methods in Civil Engineering,"Arnaud DERAEMAEKER (Coordinator)
                              
                                    , 
                                    Marijke HUYSMANS
                              
                                    , 
                                    Ellen Roels
                              
                                    , 
                                    Didier Snoeck
                              
                                                                  
                                             and                                                  
                                        
                                    Tine TYSMANS",second term,3,,https://www.ulb.be/en/programme/proj-h407,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-H423,"Architecture, engineering and construction project management","Architecture, engineering and construction project management",Philippe BOUILLARD (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-h423,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,PROJ-H417,Projet coopération au développement / Development cooperation project,Projet coopération au développement / Development cooperation project,Antoine NONCLERCQ (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/proj-h417,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,PROJ-H418,Hands-on learning: project manager (chef de projet),Hands-on learning: project manager (chef de projet),Péter BERKE (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/proj-h418,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,MEMO-H501,Master thesis civil engineering,Master thesis civil engineering,"Stéphanie STAQUET (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Dimitrios ANGELIS",academic year,24,,https://www.ulb.be/en/programme/memo-h501,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-H530,Integrated structural design,Integrated structural design,"Thierry J. MASSART (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Matthieu MALLIE",second term,6,,https://www.ulb.be/en/programme/cnst-h530,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y404,Lightweight composite structures,Lightweight composite structures,"Eric MOUSSIAUX (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Tine TYSMANS",first term,4,,https://www.ulb.be/en/programme/cnst-y404,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-H517,Advanced geomechanics,Advanced geomechanics,"Pierre GERARD (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Alessia Cuccurullo",second term,5,,https://www.ulb.be/en/programme/cnst-h517,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y501,Groundwater modelling,Groundwater modelling,Marijke HUYSMANS (Coordinator),first term,5,,https://www.ulb.be/en/programme/cnst-y501,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-H409,Robustness of Structures and Relibability of materials,Robustness of Structures and Relibability of materials,Péter BERKE (Coordinator),first term,4,,https://www.ulb.be/en/programme/cnst-h409,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y405,"Structural health monitoring, maintenance and repair","Structural health monitoring, maintenance and repair",Dimitrios ANGELIS (Coordinator),second term,4,,https://www.ulb.be/en/programme/cnst-y405,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,ARCH-Y402,Spatial structures : design and analysis,Spatial structures : design and analysis,Lars DE LAET (Coordinator),second term,5,,https://www.ulb.be/en/programme/arch-y402,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y504,Transformable structures for circularity,Transformable structures for circularity,Niels DE TEMMERMAN (Coordinator),first term,5,,https://www.ulb.be/en/programme/cnst-y504,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y402,Surface water hydrology,Surface water hydrology,"Jiri NOSSENT (Coordinator)
                              
                                    , 
                                    Wim THIERY
                              
                                                                  
                                             and                                                  
                                        
                                    Ann VAN GRIENSVEN",first term,5,,https://www.ulb.be/en/programme/cnst-y402,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y502,Urban hydrology and hydraulics,Urban hydrology and hydraulics,"Nahad Rezazadeh Helmi (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Elga Salvadore",first term,5,,https://www.ulb.be/en/programme/cnst-y502,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y509,Surface water modelling,Surface water modelling,Ann VAN GRIENSVEN (Coordinator),first term,5,,https://www.ulb.be/en/programme/cnst-y509,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y510,Water Resources Management 2 : EU and International framework,Water Resources Management 2 : EU and International framework,"Steven John EISENREICH (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Nora Van Cauwenbergh",first term,5,,https://www.ulb.be/en/programme/cnst-y510,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y520,Land-Climate dynamics,Land-Climate dynamics,Wim THIERY (Coordinator),first term,5,,https://www.ulb.be/en/programme/cnst-y520,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-H306,Bioclimatic design,Bioclimatic design,Ahmed Zaib KHAN MAHSUD (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-h306,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y512,Energy performance of buildings,Energy performance of buildings,Bert Belmans (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-y512,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y515,Room acoustics,Room acoustics,Cédric Peeters (Coordinator),first term,3,,https://www.ulb.be/en/programme/cnst-y515,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,CNST-Y511,Human resources management,Human resources management,Bert Schreurs (Coordinator),second term,6,,https://www.ulb.be/en/programme/cnst-y511,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,GEST-Y501,Business Management and Entrepreneurship,Business Management and Entrepreneurship,Kevin De Moortel (Coordinator),first term,3,,https://www.ulb.be/en/programme/gest-y501,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,GEST-Y502,Business Aspects of Technology: Factory of the Future,Business Aspects of Technology: Factory of the Future,Kevin De Moortel (Coordinator),first term,3,,https://www.ulb.be/en/programme/gest-y502,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,URBA-H5002,"Urban, envrironmental and construction law","Urban, envrironmental and construction law",Kim MORIC (Coordinator),second term,3,,https://www.ulb.be/en/programme/urba-h5002,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,LANG-H500,English for professional purposes,English for professional purposes,Alexander CORNFORD (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/lang-h500,https://www.ulb.be/en/programme/ma-ircn,True
MA-IRCN,Civil Engineering,PROJ-H502,Design project competition,Design project competition,"Philippe BOUILLARD (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Vincent GERIN",second term,4,,https://www.ulb.be/en/programme/proj-h502,https://www.ulb.be/en/programme/ma-ircn,True
